GeneName,up5,dn5,unchange5,all,HN5
ZNF728,5,6,311,322,-1
CRK,4,5,313,322,-1
DSG2,2,3,317,322,-1
NSUN3,5,6,311,322,-1
OR2AT4,2,3,317,322,-1
SHROOM4,1,2,319,322,-1
PRR12,7,8,307,322,-1
KCNK1,4,5,313,322,-1
C22orf42,2,3,317,322,-1
SIAH3,0,1,321,322,-1
BLNK,3,4,315,322,-1
OTUB2,12,13,297,322,-1
SIGIRR,20,21,281,322,-1
CLEC14A,0,1,321,322,-1
GPR65,1,2,319,322,-1
PDHB,10,11,301,322,-1
SHCBP1,7,8,307,322,-1
FBXO31,10,11,301,322,-1
EFR3A,4,5,313,322,-1
HRH3,6,7,309,322,-1
VAX2,10,11,301,322,-1
TRAPPC10,6,7,309,322,-1
CD38,2,3,317,322,-1
MED18,3,4,315,322,-1
VCAM1,3,4,315,322,-1
DSCAM,0,1,321,322,-1
BHLHE22,1,2,319,322,-1
LAPTM5,6,7,309,322,-1
MED19,5,6,311,322,-1
KCNIP3,4,5,313,322,-1
SHF,7,8,307,322,-1
HRH2,1,2,319,322,-1
MED23,7,8,307,322,-1
COL4A6,2,3,317,322,-1
KCNK15,1,2,319,322,-1
TRAJ54,0,1,321,322,-1
BLOC1S5,5,6,311,322,-1
KCNQ4,0,1,321,322,-1
SPATC1,0,1,321,322,-1
RAD51,4,5,313,322,-1
SPATA7,10,11,301,322,-1
GPR31,1,2,319,322,-1
SPATA48,0,1,321,322,-1
L1TD1,4,5,313,322,-1
C20orf194,5,6,311,322,-1
SPATA31D3,0,1,321,322,-1
FBXL8,5,6,311,322,-1
RAD23A,9,10,303,322,-1
GPR26,0,1,321,322,-1
GNA14,5,6,311,322,-1
CELF4,8,9,305,322,-1
KXD1,6,7,309,322,-1
C1RL,8,9,305,322,-1
EEF2K,7,8,307,322,-1
BMP6,10,11,301,322,-1
CLCNKA,2,3,317,322,-1
ANO3,1,2,319,322,-1
ZNF735,0,1,321,322,-1
SPEF2,4,5,313,322,-1
SPECC1L-ADORA2A,21,22,279,322,-1
BLVRA,7,8,307,322,-1
TRAJ9,1,2,319,322,-1
OTOP3,0,1,321,322,-1
OR5D16,0,1,321,322,-1
CLCN5,5,6,311,322,-1
KCNMB3,2,3,317,322,-1
C21orf58,7,8,307,322,-1
GMNC,2,3,317,322,-1
GMNN,8,9,305,322,-1
AGK,5,6,311,322,-1
CEMIP,13,14,295,322,-1
OLIG3,0,1,321,322,-1
LACC1,2,3,317,322,-1
NTSR1,1,2,319,322,-1
EBI3,7,8,307,322,-1
RAB38,6,7,309,322,-1
SLC22A3,0,1,321,322,-1
SLC38A2,9,10,303,322,-1
OR6M1,0,1,321,322,-1
QPCTL,2,3,317,322,-1
SLFN13,3,4,315,322,-1
TRAF3IP2,5,6,311,322,-1
KRT79,3,4,315,322,-1
HOXB3,6,7,309,322,-1
CTNNAL1,7,8,307,322,-1
FARP1,12,13,297,322,-1
OGFOD1,5,6,311,322,-1
DDX60,2,3,317,322,-1
CDHR2,11,12,299,322,-1
C16orf91,9,10,303,322,-1
ADH7,1,2,319,322,-1
KRT77,0,1,321,322,-1
PZP,0,1,321,322,-1
KRT76,0,1,321,322,-1
FREM1,0,1,321,322,-1
COQ9,11,12,299,322,-1
OR6K6,0,1,321,322,-1
SLITRK1,0,1,321,322,-1
DUOX1,5,6,311,322,-1
SLC34A2,3,4,315,322,-1
GPATCH8,10,11,301,322,-1
OR2D3,5,6,311,322,-1
GPATCH4,5,6,311,322,-1
TRMT10C,8,9,305,322,-1
CDC42BPG,0,1,321,322,-1
WIPF1,7,8,307,322,-1
MKI67,7,8,307,322,-1
SLITRK3,3,4,315,322,-1
NPR1,1,2,319,322,-1
KRT84,0,1,321,322,-1
PTK2B,13,14,295,322,-1
KRT82,0,1,321,322,-1
GOLGA8G,0,1,321,322,-1
QRICH1,8,9,305,322,-1
ADGRG2,4,5,313,322,-1
KPNA2,10,11,301,322,-1
MFSD13A,4,5,313,322,-1
QTRT2,4,5,313,322,-1
MID2,3,4,315,322,-1
KRT15,4,5,313,322,-1
OR7A10,0,1,321,322,-1
ZNF793,4,5,313,322,-1
CDH18,2,3,317,322,-1
WDR93,4,5,313,322,-1
SLC46A2,2,3,317,322,-1
WDR83,11,12,299,322,-1
FRMD3,3,4,315,322,-1
C13orf46,1,2,319,322,-1
CDH11,5,6,311,322,-1
CDH1,2,3,317,322,-1
GALNT13,16,17,289,322,-1
KRT31,1,2,319,322,-1
SLC51B,15,16,291,322,-1
CTNNA2,6,7,309,322,-1
APBA1,14,15,293,322,-1
SLC4A8,3,4,315,322,-1
WDR7,5,6,311,322,-1
OR6S1,1,2,319,322,-1
WDSUB1,3,4,315,322,-1
MICALL2,5,6,311,322,-1
KRT71,0,1,321,322,-1
PTPRB,2,3,317,322,-1
HID1,10,11,301,322,-1
C12orf4,6,7,309,322,-1
C16orf82,0,1,321,322,-1
DDX3X,7,8,307,322,-1
SLC7A3,3,4,315,322,-1
MICALL1,4,5,313,322,-1
C15orf61,4,5,313,322,-1
SLC6A7,0,1,321,322,-1
ZNF786,7,8,307,322,-1
KRT36,3,4,315,322,-1
WEE2,6,7,309,322,-1
GOLGA8R,10,11,301,322,-1
SLC6A2,1,2,319,322,-1
CDH23,6,7,309,322,-1
KRTAP1-4,1,2,319,322,-1
SMAP2,4,5,313,322,-1
KRTAP3-1,8,9,305,322,-1
SMIM39,11,12,299,322,-1
TRPA1,2,3,317,322,-1
APLF,1,2,319,322,-1
NPSR1,4,5,313,322,-1
GNRHR,1,2,319,322,-1
TPH1,5,6,311,322,-1
PLCB4,7,8,307,322,-1
RAB22A,3,4,315,322,-1
C19orf85,8,9,305,322,-1
DCT,4,5,313,322,-1
SLC25A40,7,8,307,322,-1
DCTD,5,6,311,322,-1
C19orf81,20,21,281,322,-1
C19orf71,21,22,279,322,-1
C19orf54,5,6,311,322,-1
ANKS4B,0,1,321,322,-1
SMIM6,14,15,293,322,-1
OR8U3,0,1,321,322,-1
TRAJ25,1,2,319,322,-1
ZNF830,5,6,311,322,-1
HOXD8,3,4,315,322,-1
TRAJ27,0,1,321,322,-1
C1orf131,3,4,315,322,-1
OR5T3,0,1,321,322,-1
KIR2DL4,1,2,319,322,-1
TRAJ29,0,1,321,322,-1
TRAJ28,2,3,317,322,-1
FAM9A,2,3,317,322,-1
OR5W2,0,1,321,322,-1
FBP1,7,8,307,322,-1
MNX1,15,16,291,322,-1
TPD52,1,2,319,322,-1
KLB,5,6,311,322,-1
WSB1,9,10,303,322,-1
VWA5B1,4,5,313,322,-1
BSND,0,1,321,322,-1
KRTAP20-1,6,7,309,322,-1
E2F2,7,8,307,322,-1
KRTAP17-1,0,1,321,322,-1
METTL2B,2,3,317,322,-1
DDO,1,2,319,322,-1
KLHDC9,10,11,301,322,-1
DEFA1B,0,1,321,322,-1
ADGRE3,2,3,317,322,-1
TPO,4,5,313,322,-1
KLHL4,1,2,319,322,-1
BUB1,4,5,313,322,-1
SMCO3,5,6,311,322,-1
KRTAP10-7,0,1,321,322,-1
GOLGA6L2,1,2,319,322,-1
ADORA1,7,8,307,322,-1
KRTAP10-5,0,1,321,322,-1
TRAJ11,0,1,321,322,-1
C10orf105,0,1,321,322,-1
FAAP20,9,10,303,322,-1
KLK11,10,11,301,322,-1
KRTAP10-3,2,3,317,322,-1
C10orf143,7,8,307,322,-1
KRTAP10-2,0,1,321,322,-1
SMG9,7,8,307,322,-1
OR8I2,0,1,321,322,-1
FANCA,11,12,299,322,-1
SMIM21,0,1,321,322,-1
DEFA3,0,1,321,322,-1
KRTAP13-2,0,1,321,322,-1
WARS2,3,4,315,322,-1
MMP19,5,6,311,322,-1
ADRA1D,3,4,315,322,-1
CDKN2D,12,13,297,322,-1
KRTAP12-4,3,4,315,322,-1
APEX2,5,6,311,322,-1
CDKL1,24,25,273,322,-1
KRTAP12-3,4,5,313,322,-1
C19orf18,13,14,295,322,-1
OR6C3,0,1,321,322,-1
CTRC,3,4,315,322,-1
CDKN1B,10,11,301,322,-1
COMMD8,3,4,315,322,-1
PSPH,4,5,313,322,-1
DEFB131A,17,18,287,322,-1
OR2M2,1,2,319,322,-1
GRIN2D,4,5,313,322,-1
TRAV22,3,4,315,322,-1
HEPH,2,3,317,322,-1
MRPS18C,9,10,303,322,-1
NT5M,12,13,297,322,-1
AWAT2,0,1,321,322,-1
MRGPRX1,2,3,317,322,-1
RBP3,1,2,319,322,-1
ZNF687,7,8,307,322,-1
PAMR1,8,9,305,322,-1
PACRG,20,21,281,322,-1
USP26,0,1,321,322,-1
ZBTB14,10,11,301,322,-1
TNFRSF21,5,6,311,322,-1
PRDM11,6,7,309,322,-1
GJD2,2,3,317,322,-1
ZNF705D,1,2,319,322,-1
RBIS,8,9,305,322,-1
SDHAF3,7,8,307,322,-1
STPG1,6,7,309,322,-1
ELF3,2,3,317,322,-1
TRAV8-7,1,2,319,322,-1
PRAMEF25,0,1,321,322,-1
IRX1,0,1,321,322,-1
ZC3H6,3,4,315,322,-1
TRAV25,0,1,321,322,-1
GBX2,7,8,307,322,-1
PRAMEF9,0,1,321,322,-1
MCM3,5,6,311,322,-1
GBX1,9,10,303,322,-1
PRAMEF5,1,2,319,322,-1
ZBTB25,3,4,315,322,-1
CCR5,0,1,321,322,-1
PRAMEF8,0,1,321,322,-1
ITGA4,3,4,315,322,-1
CEP63,3,4,315,322,-1
SERPINA4,0,1,321,322,-1
ZC3HC1,7,8,307,322,-1
MRPL49,8,9,305,322,-1
STATH,3,4,315,322,-1
ANO9,2,3,317,322,-1
LDHD,7,8,307,322,-1
ITGB3,2,3,317,322,-1
FAM47C,0,1,321,322,-1
ZNF706,9,10,303,322,-1
NAMPT,6,7,309,322,-1
PDZD11,7,8,307,322,-1
C6orf58,5,6,311,322,-1
RASSF8,6,7,309,322,-1
PIK3C2A,6,7,309,322,-1
MRPL42,5,6,311,322,-1
AQP11,9,10,303,322,-1
CD180,2,3,317,322,-1
C7orf31,5,6,311,322,-1
DAW1,11,12,299,322,-1
TRAV17,0,1,321,322,-1
TRBC1,14,15,293,322,-1
PANX1,4,5,313,322,-1
PPP1R3A,1,2,319,322,-1
STEAP2,2,3,317,322,-1
CNTN5,0,1,321,322,-1
STEAP4,3,4,315,322,-1
OR52I2,1,2,319,322,-1
NAT14,11,12,299,322,-1
AKR1C1,12,13,297,322,-1
PABPC1L2B,0,1,321,322,-1
ITGA9,6,7,309,322,-1
INMT,5,6,311,322,-1
DAPL1,8,9,305,322,-1
SENP8,3,4,315,322,-1
SENP7,4,5,313,322,-1
DPH5,6,7,309,322,-1
CLUL1,10,11,301,322,-1
HSFY1,5,6,311,322,-1
LHFPL2,4,5,313,322,-1
OR51Q1,0,1,321,322,-1
CABLES2,8,9,305,322,-1
NOBOX,0,1,321,322,-1
TNFAIP2,3,4,315,322,-1
PGC,13,14,295,322,-1
TRAV4,1,2,319,322,-1
CER1,1,2,319,322,-1
GRXCR1,0,1,321,322,-1
IQCA1,1,2,319,322,-1
FKBP5,3,4,315,322,-1
CCR8,1,2,319,322,-1
ZNHIT2,8,9,305,322,-1
ZC3H12B,3,4,315,322,-1
TRIM61,6,7,309,322,-1
RBMS1,4,5,313,322,-1
OR2G3,0,1,321,322,-1
PINX1,6,7,309,322,-1
SEC23IP,6,7,309,322,-1
GSC,7,8,307,322,-1
MSH5,8,9,305,322,-1
CCR6,3,4,315,322,-1
PPP2R3B,11,12,299,322,-1
PPP2R2C,4,5,313,322,-1
NOA1,8,9,305,322,-1
SUPT20HL1,0,1,321,322,-1
PAK5,6,7,309,322,-1
NTN3,8,9,305,322,-1
INSYN2A,8,9,305,322,-1
CNTNAP5,0,1,321,322,-1
CABCOCO1,10,11,301,322,-1
PPWD1,6,7,309,322,-1
PGK2,0,1,321,322,-1
CACNA1E,1,2,319,322,-1
GRM1,0,1,321,322,-1
CSTL1,21,22,279,322,-1
LGALS8,6,7,309,322,-1
MCAT,9,10,303,322,-1
COA7,5,6,311,322,-1
FBXO6,7,8,307,322,-1
EMC8,8,9,305,322,-1
DOLPP1,9,10,303,322,-1
PIK3R6,0,1,321,322,-1
F5,2,3,317,322,-1
NOG,7,8,307,322,-1
MCEMP1,8,9,305,322,-1
PRAMEF18,0,1,321,322,-1
STRIP2,3,4,315,322,-1
IQSEC2,8,9,305,322,-1
B4GALT6,9,10,303,322,-1
RBMY1D,1,2,319,322,-1
SVIL,8,9,305,322,-1
SEMA3C,3,4,315,322,-1
PRAM1,6,7,309,322,-1
ELMO1,6,7,309,322,-1
CEP83,3,4,315,322,-1
ZNRD2,9,10,303,322,-1
SV2B,0,1,321,322,-1
HNRNPUL2,5,6,311,322,-1
ELMO3,10,11,301,322,-1
TRIM59,6,7,309,322,-1
NR2E3,5,6,311,322,-1
DDX53,0,1,321,322,-1
IQCJ,3,4,315,322,-1
EMB,4,5,313,322,-1
TRAV12-2,2,3,317,322,-1
PDGFB,8,9,305,322,-1
DPT,1,2,319,322,-1
SCUBE3,3,4,315,322,-1
C3orf62,5,6,311,322,-1
SGSM2,11,12,299,322,-1
C3orf56,0,1,321,322,-1
TRIM54,4,5,313,322,-1
C3orf49,15,16,291,322,-1
CENPU,5,6,311,322,-1
ZNF714,4,5,313,322,-1
BDNF,7,8,307,322,-1
KAZALD1,1,2,319,322,-1
KBTBD12,2,3,317,322,-1
RCHY1,9,10,303,322,-1
ATXN3L,3,4,315,322,-1
ABCB10,4,5,313,322,-1
SCRN2,14,15,293,322,-1
EGFL8,35,36,251,322,-1
AP3M2,8,9,305,322,-1
DRD1,0,1,321,322,-1
ANKRD50,6,7,309,322,-1
DEGS1,2,3,317,322,-1
CD248,4,5,313,322,-1
OR2AK2,3,4,315,322,-1
GLP1R,0,1,321,322,-1
MROH5,0,1,321,322,-1
DEGS2,12,13,297,322,-1
SGCD,2,3,317,322,-1
SGCG,5,6,311,322,-1
DRC1,8,9,305,322,-1
KANK4,3,4,315,322,-1
SGCZ,0,1,321,322,-1
FUT6,7,8,307,322,-1
PRKD3,6,7,309,322,-1
MROH2A,4,5,313,322,-1
BCLAF3,7,8,307,322,-1
ONECUT1,4,5,313,322,-1
OXSM,6,7,309,322,-1
PIRT,0,1,321,322,-1
SCNN1A,7,8,307,322,-1
ZNF354C,3,4,315,322,-1
C3orf22,1,2,319,322,-1
HOXA10,5,6,311,322,-1
DRD2,4,5,313,322,-1
SPTSSA,3,4,315,322,-1
SPTLC3,4,5,313,322,-1
KCND2,5,6,311,322,-1
NME6,3,4,315,322,-1
SH3D21,6,7,309,322,-1
ZNF546,6,7,309,322,-1
PROKR1,0,1,321,322,-1
EML5,3,4,315,322,-1
LIPH,6,7,309,322,-1
CRYAA2,4,5,313,322,-1
KCNB1,11,12,299,322,-1
AHSP,26,27,269,322,-1
CENPS,7,8,307,322,-1
NSUN7,4,5,313,322,-1
CYTL1,10,11,301,322,-1
ZNF722P,2,3,317,322,-1
PRMT8,0,1,321,322,-1
ULBP3,4,5,313,322,-1
SH2D2A,10,11,301,322,-1
PAQR4,8,9,305,322,-1
ZCCHC3,6,7,309,322,-1
KCNAB1,12,13,297,322,-1
PRMT9,3,4,315,322,-1
UIMC1,8,9,305,322,-1
SRD5A2,0,1,321,322,-1
OXR1,5,6,311,322,-1
FICD,10,11,301,322,-1
VANGL1,6,7,309,322,-1
ADAMTS5,1,2,319,322,-1
JPH2,1,2,319,322,-1
TRIM55,2,3,317,322,-1
SETD4,5,6,311,322,-1
SSU72P5,12,13,297,322,-1
SSU72P7,2,3,317,322,-1
C5,1,2,319,322,-1
SSX2IP,4,5,313,322,-1
FAM53C,7,8,307,322,-1
DENND2C,2,3,317,322,-1
CLP 1,6,7,309,322,-1
HSCB,6,7,309,322,-1
CD200R1L,1,2,319,322,-1
PRKAA1,3,4,315,322,-1
SETDB1,6,7,309,322,-1
ST3GAL5,7,8,307,322,-1
MBIP,8,9,305,322,-1
TNFSF8,0,1,321,322,-1
SSU72P3,9,10,303,322,-1
C5orf52,4,5,313,322,-1
ST6GALNAC3,10,11,301,322,-1
GREM2,5,6,311,322,-1
ZBBX,4,5,313,322,-1
OR10X1,0,1,321,322,-1
COL15A1,4,5,313,322,-1
SERTM2,0,1,321,322,-1
CROCC2,0,1,321,322,-1
PIGW,5,6,311,322,-1
NOP16,7,8,307,322,-1
STAC,3,4,315,322,-1
INF2,4,5,313,322,-1
OR52M1,0,1,321,322,-1
SDF2L1,8,9,305,322,-1
APPBP2,4,5,313,322,-1
CX3CL1,3,4,315,322,-1
SFI1,11,12,299,322,-1
GLOD5,12,13,297,322,-1
MROH9,0,1,321,322,-1
NME9,5,6,311,322,-1
NT5DC4,7,8,307,322,-1
GRAP,10,11,301,322,-1
PRKCD,11,12,299,322,-1
TRBJ1-2,0,1,321,322,-1
PAOX,20,21,281,322,-1
ADAD2,1,2,319,322,-1
RASAL3,2,3,317,322,-1
SFRP2,1,2,319,322,-1
IMPA1,6,7,309,322,-1
CACNG2,1,2,319,322,-1
TRAPPC9,11,12,299,322,-1
PDGFD,5,6,311,322,-1
CACNG1,5,6,311,322,-1
DENND2B,14,15,293,322,-1
LCE3B,0,1,321,322,-1
LCE3A,0,1,321,322,-1
P2RY13,2,3,317,322,-1
GSTT2,29,30,263,322,-1
NDUFC1,8,9,305,322,-1
EYA1,3,5,314,322,-2
TPRG1,2,4,316,322,-2
OR1N1,0,2,320,322,-2
TRAF5,3,5,314,322,-2
PLBD1,8,10,304,322,-2
TRMT12,5,7,310,322,-2
PEX11A,8,10,304,322,-2
OR14I1,0,2,320,322,-2
NEUROD6,0,2,320,322,-2
TPSG1,2,4,316,322,-2
EXTL3,11,13,298,322,-2
PIPOX,9,11,302,322,-2
HJV,4,6,312,322,-2
TRAV9-1,0,2,320,322,-2
PIN4,7,9,306,322,-2
FAM111A,3,5,314,322,-2
HELT,4,6,312,322,-2
HOXC12,3,5,314,322,-2
FAAP24,4,6,312,322,-2
NGB,1,3,318,322,-2
CT47A10,2,4,316,322,-2
ESRRG,4,6,312,322,-2
ANKRD33,5,7,310,322,-2
TMPRSS7,2,4,316,322,-2
TRBV7-7,4,6,312,322,-2
HDHD3,8,10,304,322,-2
NEUROG1,1,3,318,322,-2
TRDJ3,0,2,320,322,-2
CXCL3,11,13,298,322,-2
PDIA5,8,10,304,322,-2
TRBV6-1,2,4,316,322,-2
HMX2,4,6,312,322,-2
EXOSC9,6,8,308,322,-2
ANO7,3,5,314,322,-2
CLDN1,2,4,316,322,-2
NCAPG,5,7,310,322,-2
HMGCS2,4,6,312,322,-2
PHOX2A,10,12,300,322,-2
CTAGE1,2,4,316,322,-2
CLPS,16,18,288,322,-2
NFX1,5,7,310,322,-2
TRBV5-1,0,2,320,322,-2
TMEM60,8,10,304,322,-2
ABT1,5,7,310,322,-2
TRAJ48,0,2,320,322,-2
TSPAN4,7,9,306,322,-2
TRAJ46,1,3,318,322,-2
PI4K2B,2,4,316,322,-2
HERC3,4,6,312,322,-2
EXOC2,6,8,308,322,-2
HINT2,11,13,298,322,-2
GABRQ,2,4,316,322,-2
HOXA13,5,7,310,322,-2
EXOSC8,9,11,302,322,-2
ANKRD22,0,2,320,322,-2
APOC3,9,11,302,322,-2
CTXN2,4,6,312,322,-2
NBPF3,7,9,306,322,-2
HMGXB3,8,10,304,322,-2
CST5,5,7,310,322,-2
TRANK1,9,11,302,322,-2
GALNT12,6,8,308,322,-2
TRBV7-2,7,9,306,322,-2
PIDD1,4,6,312,322,-2
PDGFRL,8,10,304,322,-2
ABHD14B,4,6,312,322,-2
TMEM30B,1,3,318,322,-2
F9,0,2,320,322,-2
TNP1,7,9,306,322,-2
CXCR2,5,7,310,322,-2
HNF4G,3,5,314,322,-2
OR13D1,3,5,314,322,-2
PLAAT4,11,13,298,322,-2
F2RL2,4,6,312,322,-2
FIBIN,4,6,312,322,-2
HOATZ,2,4,316,322,-2
FGL2,1,3,318,322,-2
ARHGAP20,1,3,318,322,-2
TRGV10,3,5,314,322,-2
ERP27,2,4,316,322,-2
NAP1L5,6,8,308,322,-2
TRBV12-5,10,12,300,322,-2
ZNF567,4,6,312,322,-2
TRBV12-4,26,28,268,322,-2
IBSP,1,3,318,322,-2
ERFE,13,15,294,322,-2
PIMREG,10,12,300,322,-2
TMEM229B,5,7,310,322,-2
TRGV4,8,10,304,322,-2
ABHD8,13,15,294,322,-2
GAGE12C,4,6,312,322,-2
CLDN5,8,10,304,322,-2
OR10V1,10,12,300,322,-2
TRBV10-2,3,5,314,322,-2
CLEC4G,1,3,318,322,-2
ARHGAP6,1,3,318,322,-2
TRAJ26,1,3,318,322,-2
HK2,3,5,314,322,-2
PKHD1,0,2,320,322,-2
ZNF555,3,5,314,322,-2
CPSF3,6,8,308,322,-2
TP53TG3,14,16,292,322,-2
PDCD2,5,7,310,322,-2
FGR,1,3,318,322,-2
TRPC4,3,5,314,322,-2
HTN1,18,20,284,322,-2
HGH1,10,12,300,322,-2
TRBV25-1,14,16,292,322,-2
NAT1,6,8,308,322,-2
AQP5,3,5,314,322,-2
FHOD1,7,9,306,322,-2
NAPG,4,6,312,322,-2
HTD2,18,20,284,322,-2
PFN3,9,11,302,322,-2
PELI3,11,13,298,322,-2
FAM102B,3,5,314,322,-2
TSSK1B,1,3,318,322,-2
ARFRP1,7,9,306,322,-2
FAM86B2,32,34,256,322,-2
IDO2,0,2,320,322,-2
GNL3,8,10,304,322,-2
WNT7A,1,3,318,322,-2
WRAP53,6,8,308,322,-2
FPR3,0,2,320,322,-2
SLC25A28,6,8,308,322,-2
WSCD2,2,4,316,322,-2
RAB36,8,10,304,322,-2
SLC22A2,1,3,318,322,-2
RAB20,6,8,308,322,-2
ZNF837,8,10,304,322,-2
KRTAP4-1,3,5,314,322,-2
SLC20A1,8,10,304,322,-2
C1orf210,5,7,310,322,-2
C1orf232,5,7,310,322,-2
KRTAP4-7,6,8,308,322,-2
METTL25,7,9,306,322,-2
KRTAP19-2,4,6,312,322,-2
FLT3LG,4,6,312,322,-2
OR6K2,0,2,320,322,-2
CDCA2,4,6,312,322,-2
GOLGA8K,17,19,286,322,-2
C17orf100,6,8,308,322,-2
C17orf107,5,7,310,322,-2
C17orf113,4,6,312,322,-2
CDC42EP1,7,9,306,322,-2
CORO1A,17,19,286,322,-2
C19orf47,6,8,308,322,-2
SLC30A3,7,9,306,322,-2
FASTKD5,6,8,308,322,-2
SLC2A8,9,11,302,322,-2
NPS,0,2,320,322,-2
METTL8,5,7,310,322,-2
DEFA4,0,2,320,322,-2
DEFB106B,2,4,316,322,-2
SLC16A9,6,8,308,322,-2
C1orf53,16,18,288,322,-2
MED4,5,7,310,322,-2
DEFB121,1,3,318,322,-2
YBEY,7,9,306,322,-2
DSN1,5,7,310,322,-2
CD40,4,6,312,322,-2
LAMA2,2,4,316,322,-2
SHMT1,6,8,308,322,-2
CRB2,6,8,308,322,-2
SLC16A3,5,7,310,322,-2
LARGE2,12,14,296,322,-2
RANBP6,6,8,308,322,-2
SH3GL3,6,8,308,322,-2
YJU2,11,13,298,322,-2
C3orf18,9,11,302,322,-2
SGPP2,1,3,318,322,-2
RAD51AP1,8,10,304,322,-2
FBXO16,17,19,286,322,-2
XRCC2,3,5,314,322,-2
C20orf203,11,13,298,322,-2
SIRPB1,1,3,318,322,-2
SIRPD,2,4,316,322,-2
FOXS1,8,10,304,322,-2
GNAT3,3,5,314,322,-2
MELK,5,7,310,322,-2
SLC10A3,9,11,302,322,-2
XKR7,0,2,320,322,-2
CD86,2,4,316,322,-2
RAB7B,13,15,294,322,-2
SLC15A3,12,14,296,322,-2
RAB6C,1,3,318,322,-2
ODAM,2,4,316,322,-2
MEPE,0,2,320,322,-2
FREM3,0,2,320,322,-2
C16orf74,13,15,294,322,-2
KCNN4,6,8,308,322,-2
CEACAM21,2,4,316,322,-2
PRSS56,3,5,314,322,-2
EDA2R,5,7,310,322,-2
NPHP4,7,9,306,322,-2
CEACAM3,1,3,318,322,-2
GPR148,0,2,320,322,-2
PRY,0,2,320,322,-2
PSD2,3,5,314,322,-2
COL8A1,5,7,310,322,-2
VSTM2L,10,12,300,322,-2
BRINP2,3,5,314,322,-2
PSEN2,4,6,312,322,-2
BRMS1L,6,8,308,322,-2
SNED1,13,15,294,322,-2
KL,4,6,312,322,-2
SOX18,10,12,300,322,-2
PRSS2,3,5,314,322,-2
WFDC10A,11,13,298,322,-2
GPR20,6,8,308,322,-2
KCNU1,7,9,306,322,-2
SPATA3,4,6,312,322,-2
SPATA19,1,3,318,322,-2
KCTD16,0,2,320,322,-2
OSTN,5,7,310,322,-2
GPR22,4,6,312,322,-2
ACD,6,8,308,322,-2
EDN3,1,3,318,322,-2
MOV10L1,3,5,314,322,-2
COL6A3,2,4,316,322,-2
SPAG11A,7,9,306,322,-2
SPAG1,4,6,312,322,-2
MORN5,13,15,294,322,-2
SP5,3,5,314,322,-2
CDX1,0,2,320,322,-2
KLF14,2,4,316,322,-2
KLF15,6,8,308,322,-2
OR6Y1,1,3,318,322,-2
GP1BA,11,13,298,322,-2
SLCO1B1,0,2,320,322,-2
CDH9,23,25,274,322,-2
KPRP,0,2,320,322,-2
NUTM1,2,4,316,322,-2
FAS,6,8,308,322,-2
SLC5A4,1,3,318,322,-2
CDSN,2,4,316,322,-2
OR6V1,0,2,320,322,-2
MGAT4D,5,7,310,322,-2
WDR89,6,8,308,322,-2
WDR90,10,12,300,322,-2
C14orf93,11,13,298,322,-2
KRT35,0,2,320,322,-2
C11orf65,13,15,294,322,-2
SLITRK6,2,4,316,322,-2
FANCF,5,7,310,322,-2
PTER,1,3,318,322,-2
WDFY4,8,10,304,322,-2
SMC1B,1,3,318,322,-2
ADORA2B,6,8,308,322,-2
PSTPIP2,2,4,316,322,-2
DYNC2I1,10,12,300,322,-2
GPHN,8,10,304,322,-2
KLHL10,15,17,290,322,-2
OGN,4,6,312,322,-2
MMRN1,0,2,320,322,-2
KLF8,2,4,316,322,-2
VWDE,6,8,308,322,-2
BST1,5,7,310,322,-2
SMTNL2,7,9,306,322,-2
RAPGEF5,5,7,310,322,-2
GLRX2,7,9,306,322,-2
FLYWCH1,10,12,300,322,-2
RGPD8,29,31,262,322,-2
CCM2L,3,5,314,322,-2
ZSCAN23,5,7,310,322,-2
LRRC57,3,5,314,322,-2
LRRC61,9,11,302,322,-2
RTL1,1,3,318,322,-2
LRRC75A,9,11,302,322,-2
LRRC9,4,6,312,322,-2
RUNX2,1,3,318,322,-2
RGS18,0,2,320,322,-2
RRP1,7,9,306,322,-2
RGS9,1,3,318,322,-2
NXPH2,4,6,312,322,-2
RHBG,3,5,314,322,-2
GEMIN6,4,6,312,322,-2
COMMD3,8,10,304,322,-2
LRRC34,16,18,288,322,-2
LCE1C,2,4,316,322,-2
OR4F5,6,8,308,322,-2
MARCO,0,2,320,322,-2
SAA4,8,10,304,322,-2
OAS1,1,3,318,322,-2
DNAJC21,1,3,318,322,-2
ZFP28,3,5,314,322,-2
S100A2,9,11,302,322,-2
ZFP36L2,13,15,294,322,-2
LRRC32,3,5,314,322,-2
CCNA1,8,10,304,322,-2
RXYLT1,2,4,316,322,-2
RFX2,12,14,296,322,-2
GGA3,7,9,306,322,-2
RUSF1,7,9,306,322,-2
OR4F17,4,6,312,322,-2
DNAAF2,7,9,306,322,-2
GEMIN5,4,6,312,322,-2
DMWD,6,8,308,322,-2
GCNT3,6,8,308,322,-2
MAG,2,4,316,322,-2
MAGEA1,2,4,316,322,-2
RIPPLY2,18,20,284,322,-2
MAGEA12,2,4,316,322,-2
MANSC1,4,6,312,322,-2
ZNF20,7,9,306,322,-2
ZNF221,4,6,312,322,-2
ZSCAN9,9,11,302,322,-2
MAGEC3,2,4,316,322,-2
FOLR1,9,11,302,322,-2
MAGEL2,1,3,318,322,-2
