Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	HN-score(HN5)	organism	start1 (bp)	end1 (bp)	GOSlim GOA Accession(s)	GOSlim GOA Description
Os02g0527300	R_2	19309756	19312859	44	rice	19309756	19312859	GO:0008150	biological_process
Os02g0527300	R_2	19309756	19312859	44	rice	19309756	19312859	GO:0009987	cellular process
Os02g0527300	R_2	19309756	19312859	44	rice	19309756	19312859	GO:0008152	metabolic process
Os02g0527300	R_2	19309756	19312859	44	rice	19309756	19312859	GO:0009058	biosynthetic process
Os02g0527300	R_2	19309756	19312859	44	rice	19309756	19312859	GO:0006139	nucleobase-containing compound metabolic process
Os02g0527300	R_2	19309756	19312859	44	rice	19309756	19312859	GO:0003700	DNA-binding transcription factor activity
Os02g0527300	R_2	19309756	19312859	44	rice	19309756	19312859	GO:0140110	transcription regulator activity
Os02g0527300	R_2	19309756	19312859	44	rice	19309756	19312859	GO:0006950	response to stress
Os02g0527300	R_2	19309756	19312859	44	rice	19309756	19312859	GO:0009628	response to abiotic stimulus
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0008150	biological_process
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0009987	cellular process
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0008152	metabolic process
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0009056	catabolic process
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0019538	protein metabolic process
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0036211	protein modification process
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0005575	cellular_component
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0005622	intracellular anatomical structure
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0005737	cytoplasm
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0005634	nucleus
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0007154	cell communication
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0007165	signal transduction
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0042221	response to chemical
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0009719	response to endogenous stimulus
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0003674	molecular_function
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0005515	protein binding
Os07g0625600	R_7	25914762	25915298	44	rice	25914762	25915298	GO:0005488	binding
Os02g0139100	R_2	2082561	2085271	44	rice	2082561	2085271	GO:0003674	molecular_function
Os02g0139100	R_2	2082561	2085271	44	rice	2082561	2085271	GO:0005515	protein binding
Os02g0139100	R_2	2082561	2085271	44	rice	2082561	2085271	GO:0005488	binding
Os02g0139100	R_2	2082561	2085271	44	rice	2082561	2085271	GO:0005575	cellular_component
Os02g0139100	R_2	2082561	2085271	44	rice	2082561	2085271	GO:0005622	intracellular anatomical structure
Os02g0139100	R_2	2082561	2085271	44	rice	2082561	2085271	GO:0005737	cytoplasm
Os02g0139100	R_2	2082561	2085271	44	rice	2082561	2085271	GO:0005829	cytosol
Os02g0139100	R_2	2082561	2085271	44	rice	2082561	2085271	GO:0008150	biological_process
Os02g0139100	R_2	2082561	2085271	44	rice	2082561	2085271	GO:0009987	cellular process
Os02g0139100	R_2	2082561	2085271	44	rice	2082561	2085271	GO:0065009	regulation of molecular function
Os08g0112300	R_8	655771	657391	44	rice	655771	657391	GO:0003674	molecular_function
Os08g0112300	R_8	655771	657391	44	rice	655771	657391	GO:0003824	catalytic activity
Os08g0112300	R_8	655771	657391	44	rice	655771	657391	GO:0016740	transferase activity
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0003674	molecular_function
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0005515	protein binding
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0005488	binding
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0030246	carbohydrate binding
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0008150	biological_process
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0009987	cellular process
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0048856	anatomical structure development
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0007275	multicellular organism development
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0005575	cellular_component
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0005622	intracellular anatomical structure
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0005737	cytoplasm
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0005783	endoplasmic reticulum
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0016020	membrane
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0006950	response to stress
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0008152	metabolic process
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0009056	catabolic process
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0042221	response to chemical
Os07g0246200	R_7	8136965	8141055	44	rice	8136965	8141055	GO:0019538	protein metabolic process
Os02g0580500	R_2	22347066	22348185	44	rice	22347066	22348185	GO:0005575	cellular_component
Os02g0580500	R_2	22347066	22348185	44	rice	22347066	22348185	GO:0016020	membrane
Os09g0445600	R_9	16618039	16618783	44	rice	16618039	16618783	GO:0005575	cellular_component
Os09g0445600	R_9	16618039	16618783	44	rice	16618039	16618783	GO:0016020	membrane
Os06g0134900	R_6	1876620	1880252	44	rice	1876620	1880252	GO:0005575	cellular_component
Os06g0134900	R_6	1876620	1880252	44	rice	1876620	1880252	GO:0005622	intracellular anatomical structure
Os06g0134900	R_6	1876620	1880252	44	rice	1876620	1880252	GO:0005737	cytoplasm
Os09g0431900	R_9	15829339	15830158	44	rice	15829339	15830158	GO:0003674	molecular_function
Os09g0431900	R_9	15829339	15830158	44	rice	15829339	15830158	GO:0005488	binding
Os09g0431900	R_9	15829339	15830158	44	rice	15829339	15830158	GO:0003676	nucleic acid binding
Os09g0431900	R_9	15829339	15830158	44	rice	15829339	15830158	GO:0008150	biological_process
Os09g0431900	R_9	15829339	15830158	44	rice	15829339	15830158	GO:0009987	cellular process
Os09g0431900	R_9	15829339	15830158	44	rice	15829339	15830158	GO:0008152	metabolic process
Os09g0431900	R_9	15829339	15830158	44	rice	15829339	15830158	GO:0009058	biosynthetic process
Os09g0431900	R_9	15829339	15830158	44	rice	15829339	15830158	GO:0006139	nucleobase-containing compound metabolic process
Os09g0431900	R_9	15829339	15830158	44	rice	15829339	15830158	GO:0003700	DNA-binding transcription factor activity
Os09g0431900	R_9	15829339	15830158	44	rice	15829339	15830158	GO:0140110	transcription regulator activity
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0003674	molecular_function
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0008150	biological_process
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0009987	cellular process
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0008152	metabolic process
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0009058	biosynthetic process
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0006139	nucleobase-containing compound metabolic process
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0140110	transcription regulator activity
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0036211	protein modification process
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0019538	protein metabolic process
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0005575	cellular_component
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0005622	intracellular anatomical structure
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0005634	nucleus
Os05g0588700	R_5	29317649	29324873	43	rice	29317649	29324873	GO:0005654	nucleoplasm
Os07g0641700	R_7	26705903	26707842	43	rice	26705903	26707842	GO:0008150	biological_process
Os07g0641700	R_7	26705903	26707842	43	rice	26705903	26707842	GO:0009987	cellular process
Os07g0641700	R_7	26705903	26707842	43	rice	26705903	26707842	GO:0005575	cellular_component
Os07g0641700	R_7	26705903	26707842	43	rice	26705903	26707842	GO:0005622	intracellular anatomical structure
Os07g0641700	R_7	26705903	26707842	43	rice	26705903	26707842	GO:0005737	cytoplasm
Os07g0641700	R_7	26705903	26707842	43	rice	26705903	26707842	GO:0003674	molecular_function
Os07g0641700	R_7	26705903	26707842	43	rice	26705903	26707842	GO:0005488	binding
Os07g0641700	R_7	26705903	26707842	43	rice	26705903	26707842	GO:0000166	nucleotide binding
Os07g0641700	R_7	26705903	26707842	43	rice	26705903	26707842	GO:0005515	protein binding
Os07g0641700	R_7	26705903	26707842	43	rice	26705903	26707842	GO:0005739	mitochondrion
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0005575	cellular_component
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0005622	intracellular anatomical structure
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0005737	cytoplasm
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0005794	Golgi apparatus
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0008150	biological_process
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0006950	response to stress
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0009628	response to abiotic stimulus
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0042221	response to chemical
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0009719	response to endogenous stimulus
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0016020	membrane
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0005783	endoplasmic reticulum
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0009987	cellular process
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0008152	metabolic process
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0003674	molecular_function
Os05g0151200	R_5	2969525	2970353	43	rice	2969525	2970353	GO:0005488	binding
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0003674	molecular_function
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0005488	binding
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0003676	nucleic acid binding
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0003677	DNA binding
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0005575	cellular_component
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0005622	intracellular anatomical structure
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0016020	membrane
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0005737	cytoplasm
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0005783	endoplasmic reticulum
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0005634	nucleus
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0008150	biological_process
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0009987	cellular process
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0008152	metabolic process
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0009058	biosynthetic process
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0006139	nucleobase-containing compound metabolic process
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0003700	DNA-binding transcription factor activity
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0140110	transcription regulator activity
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0006950	response to stress
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0007154	cell communication
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0007165	signal transduction
Os07g0644100	R_7	26809800	26813252	43	rice	26809800	26813252	GO:0042221	response to chemical
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0008150	biological_process
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0009987	cellular process
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0008152	metabolic process
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0009056	catabolic process
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0003674	molecular_function
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0042221	response to chemical
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0003824	catalytic activity
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0005575	cellular_component
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0005622	intracellular anatomical structure
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0005634	nucleus
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0005737	cytoplasm
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0005829	cytosol
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0019725	cellular homeostasis
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0006950	response to stress
Os07g0638300	R_7	26548836	26550044	43	rice	26548836	26550044	GO:0005739	mitochondrion
Os07g0659600	R_7	27800556	27802446	43	rice	27800556	27802446	GO:0003674	molecular_function
Os07g0659600	R_7	27800556	27802446	43	rice	27800556	27802446	GO:0005488	binding
Os07g0659600	R_7	27800556	27802446	43	rice	27800556	27802446	GO:0008289	lipid binding
Os07g0659600	R_7	27800556	27802446	43	rice	27800556	27802446	GO:0008150	biological_process
Os07g0659600	R_7	27800556	27802446	43	rice	27800556	27802446	GO:0006950	response to stress
Os07g0659600	R_7	27800556	27802446	43	rice	27800556	27802446	GO:0009628	response to abiotic stimulus
Os07g0659600	R_7	27800556	27802446	43	rice	27800556	27802446	GO:0042221	response to chemical
Os07g0659600	R_7	27800556	27802446	43	rice	27800556	27802446	GO:0005575	cellular_component
Os07g0659600	R_7	27800556	27802446	43	rice	27800556	27802446	GO:0005622	intracellular anatomical structure
Os07g0659600	R_7	27800556	27802446	43	rice	27800556	27802446	GO:0005737	cytoplasm
Os01g0124100	R_1	1345118	1346047	43	rice	1345118	1346047	GO:0005575	cellular_component
Os01g0124100	R_1	1345118	1346047	43	rice	1345118	1346047	GO:0005576	extracellular region
Os01g0124100	R_1	1345118	1346047	43	rice	1345118	1346047	GO:0003674	molecular_function
Os01g0124100	R_1	1345118	1346047	43	rice	1345118	1346047	GO:0030234	enzyme regulator activity
Os01g0124100	R_1	1345118	1346047	43	rice	1345118	1346047	GO:0008150	biological_process
Os01g0124100	R_1	1345118	1346047	43	rice	1345118	1346047	GO:0008152	metabolic process
Os01g0124100	R_1	1345118	1346047	43	rice	1345118	1346047	GO:0019538	protein metabolic process
Os01g0124100	R_1	1345118	1346047	43	rice	1345118	1346047	GO:0065009	regulation of molecular function
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0003674	molecular_function
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0005488	binding
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0008150	biological_process
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0009987	cellular process
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0019725	cellular homeostasis
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0006950	response to stress
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0042221	response to chemical
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0003824	catalytic activity
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0009628	response to abiotic stimulus
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0008152	metabolic process
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0015979	photosynthesis
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0005575	cellular_component
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0005622	intracellular anatomical structure
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0005737	cytoplasm
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0009719	response to endogenous stimulus
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0048856	anatomical structure development
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0007275	multicellular organism development
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0006810	transport
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0005515	protein binding
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0000003	reproduction
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0009791	post-embryonic development
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0009908	flower development
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0009607	response to biotic stimulus
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0009605	response to external stimulus
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0009507	chloroplast
Os11g0106700	R_11	305050	307728	43	rice	305050	307728	GO:0009536	plastid
Os01g0524700	R_1	18763270	18774476	43	rice	18763270	18774476	GO:0003674	molecular_function
Os01g0524700	R_1	18763270	18774476	43	rice	18763270	18774476	GO:0005515	protein binding
Os01g0524700	R_1	18763270	18774476	43	rice	18763270	18774476	GO:0005488	binding
Os04g0381600	R_4	18702259	18707741	43	rice	18702259	18707741	GO:0003674	molecular_function
Os04g0381600	R_4	18702259	18707741	43	rice	18702259	18707741	GO:0005488	binding
Os04g0381600	R_4	18702259	18707741	43	rice	18702259	18707741	GO:0000166	nucleotide binding
Os04g0381600	R_4	18702259	18707741	43	rice	18702259	18707741	GO:0003824	catalytic activity
Os04g0381600	R_4	18702259	18707741	43	rice	18702259	18707741	GO:0016787	hydrolase activity
